"1","T","010299524-001","Bell Media Inc.","Port Hawkesbury","CJCB-TV-6","1","BT","45:37:44","61:19:34",84.4,,"NS",41.76091,68.6,"A","5M45C3FNN",6000,61.25
"1","T","010299525-001","Newfoundland Broadcasting Company Ltd.","St. John's","CJON-DT","1","BT","47:31:32","52:42:48",241.7,,"NL",56.83317,91.4,"D","6M00C7W",6000,515
"1","T","010299527-001","Bell Media Inc.","Sheet Harbour","CJCH-TV-5","1","BT","44:55:33","62:30:1",88,,"NS",31.76091,39.6,"A","5M45C3FNN",6000,55.25
"1","T","010299530-001","Bell Media Inc.","Windsor","CHWI-DT-60","1","BT","42:18:58","83:2:24",183,,"ON",23.0103,94,"D","6M00C7W",6000,545
"1","T","010299530-001","Bell Media Inc.","Windsor","CHWI-DT-60AX","1","BT","42:18:58","83:2:24",183,,"ON",23.0103,94,"D","6M00C7W",6000,545
"1","T","010299535-001","Bell Media Inc.","Fonthill","CKVP-DT","1","BT","43:3:6","79:18:3",251,,"ON",36.9897,70.1,"D","6M00C7W",6000,641
"1","T","010299535-001","Bell Media Inc.","Fonthill","CKVP-DT-AX1","1","BT","43:3:6","79:18:3",251,,"ON",36.9897,70.1,"D","6M00C7W",6000,641
"1","T","010299540-001","CBC/ Radio-Canada","Winnipeg","CBWFT-DT","1","BT","49:53:43","97:8:17",232.7,,"MB",41.33539,138.6,"D","6M00C7W",6000,695
"1","T","010299540-001","CBC/ Radio-Canada","Winnipeg","CBWFT-DT-AX1","1","BT","49:53:43","97:8:17",232.7,,"MB",33.42423,138.6,"D","6M00C7W",6000,695
"1","T","010299541-001","Bell Media Inc.","Caledonia","CJCH-TV-6","1","BT","44:20:28","65:6:38",160,,"NS",50,142.7,"A","5M45C3FNN",6000,83.25
"1","T","010299545-001","Bell Media Inc.","Vancouver","CIVT-DT","1","BT","49:21:26","122:57:13",940.5,,"BC",45.18514,104.5,"D","6M00C7W",6000,581
"1","T","010299545-001","Bell Media Inc.","Vancouver","CIVT-DT-AX1","1","BT","49:21:26","122:57:13",940.5,,"BC",39.54243,104.5,"D","6M00C7W",6000,581
"1","T","010299551-001","CBC/ Radio-Canada","Windsor","CBET-DT","1","BT","42:9:12","82:57:11",180,,"ON",44.14973,190.5,"D","6M00C7W",6000,189
"1","T","010299551-001","CBC/ Radio-Canada","Windsor","CBET-DT-AX1","1","BT","42:9:12","82:57:11",180,,"ON",34.31364,190.5,"D","6M00C7W",6000,189
"1","T","010299556-001","Corus Television Limited Partnership","Vernon","CHKL-DT-2","1","BT","50:16:43","119:18:57",808,,"BC",36.0206,29,"D","6M00C7W",6000,521
"1","T","010299556-001","Corus Television Limited Partnership","Vernon","CHKL-DT-2AX1","1","BT","50:16:43","119:18:57",808,,"BC",36.0206,29,"D","6M00C7W",6000,521
"1","T","010299563-001","Corus Television Limited Partnership","Vernon","CHBC-DT-2","1","BT","50:16:43","119:18:57",808,,"BC",35.91065,29,"D","6M00C7W",6000,509
"1","T","010299563-001","Corus Television Limited Partnership","Vernon","CHBC-DT-2AX1","1","BT","50:16:43","119:18:57",808,,"BC",35.91065,29,"D","6M00C7W",6000,509
"1","T","010299569-001","Corus Television Limited Partnership","Penticton","CHKL-DT-1","1","BT","49:39:34","119:34:22",1310.6,,"BC",34.77121,28,"D","6M00C7W",6000,569
"1","T","010299569-001","Corus Television Limited Partnership","Penticton","CHKL-DT-1AX1","1","BT","49:39:34","119:34:22",1310.6,,"BC",34.77121,28,"D","6M00C7W",6000,569
"1","T","010299571-001","Bell Media Inc.","Inverness","CJCB-TV-1","1","BT","46:9:13","61:22:58",350.5,,"NS",39.73128,36,"A","5M45C3FNN",6000,83.25
"1","T","010299574-001","Corus Television Limited Partnership","Penticton","CHBC-DT-1","1","BT","49:39:34","119:34:22",1310.6,,"BC",34.77121,28,"D","6M00C7W",6000,581
"1","T","010299574-001","Corus Television Limited Partnership","Penticton","CHBC-DT-1AX1","1","BT","49:39:34","119:34:22",1310.6,,"BC",34.77121,28,"D","6M00C7W",6000,581
"1","T","010299578-001","Societe de telediffusion du Quebec","Gaspe","CIVK-DT-3","1","BT","48:50:1","64:15:24",359.6,,"QC",27.40363,94.4,"D","6M00C7W",6000,599
"1","T","010299583-001","CBC/ Radio-Canada","Winnipeg","CBWT-DT","1","BT","49:53:43","97:8:17",232.7,,"MB",46.23249,139.1,"D","6M00C7W",6000,551
"1","T","010299583-001","CBC/ Radio-Canada","Winnipeg","CBWT-DT-AX1","1","BT","49:53:43","97:8:17",232.7,,"MB",36.62758,139.1,"D","6M00C7W",6000,551
"1","T","010299588-001","CBC/ Radio-Canada","Toronto","CBLT-DT-AX","1","BT","43:38:33","79:23:14",82,,"ON",46.26956,515.8,"D","6M00C7W",6000,509
"1","T","010299591-001","Television MBS inc.","Carleton","CFTF-DT-11","1","BT","48:8:8","66:7:4",534,,"QC",44.14973,35,"D","6M00C7W",6000,653
"1","T","010299593-001","Bell Media Inc.","Yarmouth","CJCH-TV-7","1","BT","43:54:56","66:5:16",45.7,,"NS",45.18514,143.7,"A","5M45C3FNN",6000,627.25
"1","T","010299595-001","Television MBS inc.","Baie-Comeau","CFTF-DT-5","1","BT","49:14:1","68:8:25",128,,"QC",28.61534,47,"D","6M00C7W",6000,189
"1","T","010299596-001","Bell Media Inc.","Antigonish","CJCB-TV-2","1","BT","45:32:45","62:15:36",304.8,,"NS",54.14973,141.1,"A","5M45C3FNN",6000,187.25
"1","T","010299598-001","Television MBS inc.","Sept-Iles","CFTF-DT-7","1","BT","50:10:19","66:44:15",280,,"QC",28.70989,86.5,"D","6M00C7W",6000,177
"1","T","010299601-001","Corus Television Limited Partnership","Antigonish","CIHF-DT-15","1","BT","45:38:34","62:7:29",295.6,,"NS",38.45098,68,"D","6M00C7W",6000,515
"1","T","010299603-001","Bell Media Inc.","Canning","CJCH-TV-1","1","BT","45:12:12","64:24:3",205.7,,"NS",42.57679,96.9,"A","5M45C3FNN",6000,193.25
"1","T","010299605-001","2190015 Ontario Inc.","Sudbury","CHCH-TV-4","1","BT","46:25:29","81:0:53",296.3,,"ON",45.44068,151.5,"A","5M45C3FNN",6000,633.25
"1","T","010299606-001","Rogers Media Inc","Toronto","CJMT-DT","1","BT","43:38:33","79:23:14",82,,"ON",42.90035,526.1,"D","6M00C7W",6000,629
"1","T","010299606-001","Rogers Media Inc","Toronto","CJMT-DT-AX1","1","BT","43:38:56","79:22:54",84,,"ON",42.38046,337,"D","6M00C7W",6000,629
"1","T","010299608-001","2190015 Ontario Inc.","Sault Ste Marie","CHCH-TV-5","1","BT","46:35:50","84:16:53",312.4,,"ON",36.9897,79.2,"A","5M45C3FNN",6000,615.25
"1","T","010299610-001","CBC/ Radio-Canada","Rimouski","CJBR-DT","1","BT","48:19:41","68:50:6",346.3,,"QC",52.24119,24.6,"D","6M00C7W",6000,659
"1","T","010299610-001","CBC/ Radio-Canada","Rimouski","CJBR-DT-AX1","1","BT","48:19:41","68:50:6",346.3,,"QC",42.8892,24.6,"D","6M00C7W",6000,659
"1","T","010299611-001","Bell Media Inc.","Cornwall","CJOH-TV-8","1","BT","45:10:35","74:31:37",53.3,,"ON",54.14973,194.5,"A","5M45C3FNN",6000,181.25
"1","T","010299615-001","Bell Media Inc.","Toronto","CFTO-DT","1","BT","43:38:33","79:23:14",82,,"ON",40.33424,491.6,"D","6M00C7W",6000,189
"1","T","010299615-001","Bell Media Inc.","Toronto","CFTO-DT-AX1","1","BT","43:38:33","79:23:14",82,,"ON",40.33424,491.6,"D","6M00C7W",6000,189
"1","T","010299619-001","CBC/ Radio-Canada","Fredericton","CBAT-DT","1","BT","45:56:51","66:35:40",45.7,,"NB",38.79096,118.9,"D","6M00C7W",6000,575
"1","T","010299619-001","CBC/ Radio-Canada","Fredericton","CBAT-DT-AX1","1","BT","45:56:51","66:35:40",45.7,,"NB",30.68186,118.9,"D","6M00C7W",6000,575
"1","T","010299621-001","Bell Media Inc.","Pembroke","CJOH-TV-47","1","BT","45:50:2","77:9:49",141,,"ON",56.91965,128,"A","5M45C3FNN",6000,669.25
"1","T","010299623-001","Corus Television Limited Partnership","Paris","CIII-DT","1","BT","43:15:39","80:26:38",304.8,,"ON",52.17484,259,"D","6M00C7W",6000,491
"1","T","010299624-001","2190015 Ontario Inc.","North Bay","CHCH-TV-6","1","BT","46:18:10","79:24:39",253.5,,"ON",36.9897,116,"A","5M45C3FNN",6000,579.25
"1","T","010299626-001","2190015 Ontario Inc.","Timmins","CHCH-TV-7","1","BT","48:28:12","81:17:49",348.7,,"ON",35.18514,82.3,"A","5M45C3FNN",6000,199.25
"1","T","010299627-001","Corus Television Limited Partnership","Owen Sound","CIII-DT-4","1","BT","44:26:45","80:59:59",271,,"ON",52.83301,136,"D","6M00C7W",6000,545
"1","T","010299631-001","CBC/ Radio-Canada","Sherbrooke","CKSH-DT","1","BT","45:18:43","72:14:30",844,,"QC",44.34569,33.2,"D","6M00C7W",6000,189
"1","T","010299631-001","CBC/ Radio-Canada","Sherbrooke","CKSH-DT-AX","1","BT","45:18:43","72:14:30",844,,"QC",37.35439,33.2,"D","6M00C7W",6000,189
"1","T","010299632-001","Bell Media Inc.","Deseronto","CJOH-TV-6","1","BT","44:8:30","77:4:33",137.2,,"ON",50,163.1,"A","5M45C3FNN",6000,83.25
"1","T","010299634-001","CBC/ Radio-Canada","Edmonton","CBXFT-DT","1","BT","53:30:48","113:17:6",736,,"AB",41.81272,134.4,"D","6M00C7W",6000,671
"1","T","010299634-001","CBC/ Radio-Canada","Edmonton","CBXFT-DT-AX1","1","BT","53:30:48","113:17:6",736,,"AB",33.05351,134.4,"D","6M00C7W",6000,671
"1","T","010299636-001","Bell Media Inc.","Elliot Lake","CICI-TV-1","1","BT","46:25:47","82:40:9",415,,"ON",42.78754,72,"A","5M45C3FNN",6000,61.25
"1","T","010299638-001","Corus Television Limited Partnership","Bancroft","CIII-TV-2","1","BT","45:3:34","77:11:59",442,,"ON",50,291.5,"A","5M45C3FNN",6000,55.25
"1","T","010299639-001","Corus Television Limited Partnership","North Bay","CFGC-DT-2","1","BT","46:18:10","79:24:39",228.5,,"ON",42.25309,113,"D","6M00C7W",6000,479
"1","T","010299642-001","Corus Television Limited Partnership","Sault Ste Marie","CIII-DT-12","1","BT","46:35:50","84:16:53",312.4,,"ON",37.78151,102,"D","6M00C7W",6000,479
"1","T","010299644-001","Corus Television Limited Partnership","Wilson Creek","CHAN-DT-6","1","BT","49:13:19","124:0:15",255.7,,"BC",36.33468,48.7,"D","6M00C7W",6000,527
"1","T","010299647-001","591987 B.C. Ltd.","Kingston","CKWS-DT","1","BT","44:10:2","76:25:39",99.1,,"ON",39.73128,294.6,"D","6M00C7W",6000,201
"1","T","010299650-001","591987 B.C. Ltd.","Peterborough","CHEX-DT","1","BT","44:19:41","78:17:58",240,,"ON",43.0103,314.8,"D","6M00C7W",6000,207
"1","T","010299654-001","Canal Savoir","Montreal","CFTU-DT","1","BT","45:30:11","73:36:56",140.9,,"QC",29.59041,85.7,"D","6M00C7W",6000,563
"1","T","010299658-001","Corus Television Limited Partnership","Quesnel","CITM-DT-2","1","BT","52:53:0","122:20:10",1286,,"BC",27.55112,14.5,"D","6M00C7W",6000,183
"1","T","010299661-001","Bell Media Inc.","Wingham","CKNX-TV","1","BT","44:5:26","81:12:25",350.5,,"ON",54.14973,189.9,"A","5M45C3FNN",6000,181.25
"1","T","010299664-001","Corus Television Limited Partnership","Pritchard","CHKM-DT-1","1","BT","50:38:55","119:50:18",619,,"BC",28.92651,15,"D","6M00C7W",6000,189
"1","T","010299667-001","Bell Media Inc.","Timmins","CITO-TV","1","BT","48:32:50","80:57:8",286,,"ON",50,143.7,"A","5M45C3FNN",6000,61.25
"1","T","010299668-001","Bell Media Inc.","Edmonton","CFRN-DT","1","BT","53:22:58","113:13:1",754.4,,"AB",43.9794,251.6,"D","6M00C7W",6000,207
